T, Z1, Z2, Y1, Y2, U1, U2, X1, X2, 
366, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
367, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
368, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
369, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
370, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
371, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
372, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
373, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
374, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
375, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
376, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
377, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
378, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
379, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
380, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
381, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
382, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
383, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
384, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
385, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
386, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
387, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
388, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
389, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
390, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
391, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
392, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
393, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
394, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
395, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
396, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
397, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
398, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
399, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
400, 0.000000e+000, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
401, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
402, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
403, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
404, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
405, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
406, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
407, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
408, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
409, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
410, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
411, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
412, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
413, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
414, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
415, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
416, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
417, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
418, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
419, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
420, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
421, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
422, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
423, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
424, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
425, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
426, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
427, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
428, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
429, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
430, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
431, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
432, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
433, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
434, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
435, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
436, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
437, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
438, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
439, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
440, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
441, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
442, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
443, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
444, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
445, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
446, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
447, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
448, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
449, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
450, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
451, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
452, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
453, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
454, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
455, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
456, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
457, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
458, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
459, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
460, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
461, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
462, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
463, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
464, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
465, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
466, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
467, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
468, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
469, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
470, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
471, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
472, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
473, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
474, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
475, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
476, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
477, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
478, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
479, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
480, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
481, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
482, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
483, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
484, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
485, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
486, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
487, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
488, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
489, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
490, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
491, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
492, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
493, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
494, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
495, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
496, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
497, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
498, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
499, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
500, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
501, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
502, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
503, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
504, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
505, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
506, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
507, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
508, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
509, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
510, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
511, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
512, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
513, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
514, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
515, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
516, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
517, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
518, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
519, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
520, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
521, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
522, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
523, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
524, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
525, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
526, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
527, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
528, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
529, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
530, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
531, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
532, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
533, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
534, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
535, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
536, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
537, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
538, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
539, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
540, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
541, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
542, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
543, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
544, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
545, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
546, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
547, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
548, 1.000000e-001, 4.000000e-001, 2.100000e-001, 2.200000e-001, -4.000000e+000, 4.000000e+000, -4.000000e+000, 4.000000e+000, 
